Date,Asset1,Asset2,Spread,ZScore
2020-02-27,69.41763305664062,65.10220336914062,0.6348606985179828,0.49386439699902046
2020-02-28,68.95054626464844,63.73509979248047,1.6121670182336487,1.783623321974839
2020-03-02,71.73321533203125,66.10009765625,1.8961324892307516,2.1207844826929345
2020-03-03,70.1331787109375,64.89266204833984,1.5717941434328964,1.681261492925473
2020-03-04,73.04505157470703,67.74661254882812,1.4683677172019571,2.4688411351470734
2020-03-05,70.71952819824219,65.70093536376953,1.304174385747359,2.1075353031981523
2020-03-06,69.21887969970703,64.5932846069336,0.9737979504748466,1.4339463115807562
2020-03-09,63.9914436340332,59.95310974121094,0.6488701713665108,0.8097670731335649
2020-03-10,66.82379913330078,62.737213134765625,0.5397223108396361,0.6030313820158709
2020-03-11,63.405086517333984,59.45416259765625,0.5896682970062201,0.7012051364901566
2020-03-12,57.57142639160156,53.85601043701172,0.6706532334141571,0.8535358514035325
2020-03-13,61.52678680419922,57.807647705078125,0.45096959857601604,0.42588753866678764
2020-03-16,53.91420364379883,51.261505126953125,-0.24538321210910397,-0.9191729359183218
2020-03-17,56.30928421020508,53.327125549316406,-0.032703423816151656,-0.5023335975154112
2020-03-18,52.53281021118164,49.415409088134766,0.32368888513111216,0.18877994814526988
2020-03-19,54.12289810180664,51.37126922607422,-0.15265839341029164,-0.7303715677124232
2020-03-20,51.986209869384766,49.26572799682617,-0.064768108253773,-0.5470803031022848
2020-03-23,51.568809509277344,47.22005844116211,1.679153515924824,2.7251213441685205
2020-03-24,56.587547302246094,52.31926727294922,1.310397458730037,1.9708628894886457
2020-03-25,57.70061874389648,53.81609725952149,0.8420152644499481,1.098897262302169
2020-03-26,61.0743293762207,56.6002082824707,1.2742144762555156,1.866340205019095
2020-03-27,59.1972770690918,54.77406692504883,1.326544874794621,1.90457038914694
2020-03-30,60.81474304199219,56.41060256958008,1.2149532602661992,1.6621038312743122
2020-03-31,59.81630325317383,55.54243850708008,1.1337594015409778,1.486060216504562
2020-04-01,56.68121719360352,52.31926727294922,1.404067350087466,1.9046987129509358
2020-04-02,57.63971328735352,53.71630859375,0.886540050302365,0.990332294585065
2020-04-03,56.63129425048828,52.738380432128906,0.9113365828392688,1.0133119372489674
2020-04-06,61.23408508300781,56.789798736572266,1.233661186251858,1.5361655128624145
2020-04-07,61.303977966308594,56.6301383972168,1.4722408452403783,1.8977845796181678
2020-04-08,63.1311149597168,58.755645751953125,1.0537044057944769,1.160136979625954
2020-04-09,64.07962799072266,59.47412109375,1.2431229158434007,1.4543566370140744
2020-04-13,63.36075210571289,57.9673080444336,2.1162481244019418,2.8079944425001635
2020-04-14,65.93671417236328,59.29449844360352,3.2899867580853552,4.252026013980002
2020-04-15,64.95824432373047,57.78769302368164,3.903509942296658,4.554952801250075
2020-04-16,65.87681579589844,58.12697219848633,4.46362100853765,4.640586814036591
2020-04-17,67.35449981689453,60.13272476196289,3.822156754350715,3.584762550850354
2020-04-20,66.70551300048828,58.77560043334961,4.607019622376569,4.030494511926901
2020-04-21,64.33922576904297,56.69999313354492,4.433684657044523,3.567924600457314
2020-04-22,66.0665054321289,58.00722885131836,4.7798237113528685,3.6014522581353288
2020-04-23,65.9267349243164,58.44629669189453,4.176162555218035,2.9050745447096316
2020-04-24,66.80535888671875,59.12485885620117,4.337861675404319,2.884620504849836
2020-04-27,67.94357299804688,60.64164733886719,3.8735352962504805,2.4046776202519964
2020-04-28,67.13483428955078,61.34017181396485,2.326780860624723,1.1508401944169375
2020-04-29,68.70238494873047,62.76715087890625,2.386677844442076,1.1740961843811342
2020-04-30,68.01346588134766,61.58964157104492,2.941838861614258,1.5721654151502504
2020-05-01,66.17634582519531,60.092811584472656,2.6861724413923724,1.3437087879238607
2020-05-04,66.95512390136719,59.89323425292969,3.675811002354976,2.0472834222346346
2020-05-05,68.37290954589844,61.010868072509766,3.912777125985727,2.1545033945041085
2020-05-06,68.53265380859375,60.91108322143555,4.17794760071429,2.272004719614337
2020-05-07,69.59098815917969,61.54972457885742,4.561534848549272,2.458758802033738
2020-05-08,70.33981323242188,63.18626403808594,3.5812983040005406,1.7111683167570892
2020-05-11,71.12858581542969,63.55548095703125,3.979980199254129,1.9375065246532914
2020-05-12,69.8605728149414,62.02871322631836,4.325051116523554,2.1104903442070553
2020-05-13,68.63249206542969,60.61171340942383,4.594080615098434,2.215244670731886
2020-05-14,69.0917739868164,61.11065673828125,4.526211324508324,2.097019172917857
2020-05-15,69.64091491699219,61.64951705932617,4.506027333604308,2.0177374676360005
2020-05-18,71.00877380371094,64.04444885253906,3.3435563724722073,1.2369253973387868
2020-05-19,70.5694580078125,63.71514129638672,3.2521656159492096,1.1539900098953475
2020-05-20,71.67772674560547,64.15421295166016,3.896539675057724,1.5313496960747701
2020-05-21,71.15853881835938,64.05442810058594,3.4827779598448956,1.2412805296926308
2020-05-22,71.7775650024414,64.23404693603516,3.9120305136876823,1.4781569390732245
2020-05-26,71.74761199951172,66.02027130126953,1.994868514192973,0.2649836138178798
2020-05-27,72.24683380126953,67.56698608398438,0.8599316347279142,-0.4547334887998316
2020-05-28,72.74604797363281,67.60690307617188,1.3169720979881987,-0.17403965164930688
2020-05-29,74.15383911132812,68.12580108642578,2.1765291995173044,0.36033371582438006
2020-06-01,74.6131362915039,68.44512939453125,2.298444767593395,0.4257114420268739
2020-06-02,74.96258544921875,68.48504638671875,2.605720216205256,0.6084949403788874
2020-06-03,75.49175262451172,70.10163116455078,1.4269085978966842,-0.14936316074494854
2020-06-04,74.3135986328125,69.59270477294922,0.7864532758121356,-0.5631006106336904
2020-06-05,75.611572265625,70.86002349853516,0.7454600089500332,-0.5939900209526916
2020-06-08,76.280517578125,70.54070281982422,1.7517788728255113,0.041991312854451915
2020-06-09,75.89112854003906,69.96192169189453,1.9738924952844883,0.1734797397743712
2020-06-10,76.45024871826172,69.70246887207031,2.807133721952354,0.6990476975646853
2020-06-11,72.49644470214844,65.7907485961914,2.9862000441718806,0.7988391342629376
2020-06-12,73.16539764404297,65.09223175048828,4.393160652471849,1.6752215484254995
2020-06-15,74.25369262695312,66.9782485961914,3.4888123660595056,1.0680752813064325
2020-06-16,75.50173950195312,67.95616149902344,3.7036597931057997,1.182957471738454
2020-06-17,75.97100067138672,68.14575958251953,3.972603905024414,1.3287976603231142
2020-06-18,76.12076568603516,67.88631439208984,4.396481907393849,1.567581407911458
2020-06-19,76.26054382324219,67.4871597290039,4.957981014182337,1.8790634223606317
2020-06-22,76.87957763671875,67.64900970458984,5.4060146241209,2.102633142785784
