Date,Open,High,Low,Close,Volume
2020-01-02,30271.30078125,30357.30078125,30220.05078125,30266.19921875,18000
2020-01-03,30302.150390625,30306.05078125,30050.75,30109.25,20100
2020-01-06,30024.75,30049.30078125,29765.150390625,29799.30078125,17700
2020-01-07,29903.05078125,30049.349609375,29841.150390625,29861.80078125,18600
2020-01-08,29685.150390625,29932.80078125,29660.099609375,29893.19921875,18100
2020-01-09,30071.400390625,30170.650390625,30035.30078125,30123.599609375,25800
2020-01-10,30244.55078125,30393.19921875,30183.80078125,30370.44921875,27600
2020-01-13,30455.75,30735.44921875,30443.5,30713.44921875,31700
2020-01-14,30798.55078125,31179.30078125,30690.69921875,31145.400390625,67400
2020-01-15,31133.400390625,31273.05078125,31006.30078125,31237.099609375,38200
2020-01-16,31255.900390625,31507.69921875,31210.94921875,31338.19921875,33200
2020-01-17,31372.25,31490.75,31305.650390625,31371.44921875,21100
2020-01-20,31369.650390625,31546.80078125,31368.099609375,31426.75,24400
2020-01-21,31358.349609375,31362.849609375,31105.5,31145.94921875,22500
2020-01-22,31270.69921875,31275.599609375,31024.400390625,31153.150390625,19300
2020-01-23,31147.0,31257.150390625,30995.30078125,31226.900390625,25000
2020-01-24,31223.05078125,31526.94921875,31173.80078125,31474.900390625,21900
2020-01-27,31373.25,31450.349609375,31110.55078125,31149.69921875,17500
2020-01-28,31210.55078125,31234.099609375,31007.19921875,31027.05078125,49600
2020-01-29,31150.44921875,31506.55078125,31132.19921875,31426.25,46800
2020-01-30,31419.19921875,31438.349609375,30849.849609375,30936.44921875,37200
2020-01-31,31099.25,31108.599609375,30729.599609375,30775.30078125,49200
2020-02-03,30049.30078125,30702.94921875,29833.05078125,30435.30078125,102500
2020-02-04,30614.05078125,30857.05078125,30467.0,30744.0,58600
2020-02-05,30885.19921875,30984.5,30736.05078125,30934.400390625,64600
2020-02-06,31055.400390625,31158.650390625,30590.25,30736.599609375,49500
2020-02-07,30806.5,30930.0,30724.05078125,30809.5,47800
2020-02-10,30863.69921875,30872.150390625,30496.55078125,30528.44921875,23500
2020-02-11,30856.25,30871.150390625,30375.349609375,30414.55078125,45600
2020-02-12,30494.94921875,31084.44921875,30488.44921875,30986.25,34600
2020-02-13,30968.349609375,31066.599609375,30817.55078125,31039.30078125,27100
2020-02-14,31036.900390625,31205.900390625,30556.30078125,30646.75,29300
2020-02-17,30660.349609375,30788.599609375,30451.099609375,30481.05078125,35200
2020-02-18,30463.0,30471.349609375,30076.650390625,30360.599609375,40200
2020-02-19,30529.400390625,30888.900390625,30440.349609375,30835.0,28200
2020-02-20,30807.75,30904.44921875,30585.19921875,30636.25,34400
2020-02-24,30545.5,30590.0,30108.400390625,30147.599609375,32500
2020-02-25,30295.80078125,30580.25,30145.099609375,30173.19921875,30800
2020-02-26,30155.099609375,30231.75,29851.19921875,29965.55078125,35600
2020-02-27,29993.400390625,30012.599609375,29622.25,29981.19921875,32800
2020-02-28,29468.400390625,29578.5,29151.80078125,29310.25,59700
2020-03-02,29610.150390625,29913.099609375,28911.5,29138.900390625,40500
2020-03-03,29350.44921875,29539.5,29119.5,29406.19921875,40100
2020-03-04,29563.150390625,29604.69921875,28873.349609375,29223.75,45500
2020-03-05,29333.25,29844.099609375,29332.05078125,29530.5,37700
2020-03-06,28988.19921875,29201.75,28689.44921875,28937.0,47200
2020-03-09,28466.25,28530.44921875,27841.30078125,28056.5,43300
2020-03-11,27697.94921875,28256.900390625,27639.30078125,28078.75,47800
2020-03-12,27305.849609375,27319.599609375,25716.19921875,26083.0,85200
2020-03-13,24896.849609375,26935.0,23420.400390625,26208.0,92400
2020-03-16,25586.400390625,25624.349609375,24492.69921875,24707.650390625,56800
2020-03-17,24850.5,25677.55078125,24598.19921875,24929.849609375,74200
2020-03-18,25269.25,25392.650390625,24047.0,24186.5,73500
2020-03-19,23695.900390625,24382.0,22699.05078125,23970.75,118000
2020-03-20,24198.19921875,26113.69921875,24198.19921875,25931.599609375,87000
2020-03-23,23950.55078125,24373.55078125,23082.19921875,23184.05078125,69100
2020-03-24,24123.30078125,24584.849609375,23390.44921875,23935.30078125,82300
2020-03-25,23804.849609375,24695.25,23646.69921875,24471.69921875,91700
2020-03-26,24727.150390625,26091.05078125,24295.599609375,25680.099609375,86700
2020-03-27,26382.25,26557.69921875,25301.80078125,25740.44921875,54600
2020-03-30,25218.5,26164.099609375,25159.849609375,25831.55078125,47900
2020-03-31,26472.75,27406.19921875,26038.80078125,27319.19921875,64100
2020-04-01,27346.94921875,27683.900390625,26197.05078125,26358.80078125,40700
2020-04-03,26716.5,27180.75,26114.19921875,26537.75,89400
2020-04-07,27491.599609375,28823.5,27272.900390625,28745.30078125,69900
2020-04-08,28600.25,29817.599609375,28397.349609375,28839.900390625,74200
2020-04-09,29500.75,29501.19921875,28764.25,28953.19921875,75700
2020-04-13,28913.30078125,28963.05078125,28357.75,28509.849609375,40700
2020-04-15,28979.599609375,29865.349609375,28880.599609375,29686.94921875,105900
2020-04-16,29563.44921875,30023.0,29233.099609375,29512.30078125,60400
2020-04-17,30202.75,30202.75,29092.349609375,29202.349609375,57000
2020-04-20,29490.25,29490.25,28542.30078125,28598.099609375,56400
2020-04-21,28134.30078125,28791.19921875,28063.30078125,28480.599609375,46500
2020-04-22,28453.349609375,29264.25,28197.099609375,29185.150390625,50200
2020-04-23,29278.44921875,29698.349609375,28689.599609375,28786.25,63700
2020-04-24,28736.44921875,29008.900390625,28591.19921875,28636.69921875,42100
2020-04-27,28805.19921875,29101.650390625,28771.599609375,29052.55078125,42000
2020-04-28,29208.900390625,29233.400390625,28636.0,28778.150390625,39200
2020-04-29,28887.5,28932.349609375,28608.25,28665.0,43000
2020-04-30,29078.44921875,29078.44921875,28460.05078125,28669.30078125,65300
2020-05-04,28197.44921875,28235.44921875,27544.75,27599.0,74400
2020-05-05,27815.69921875,28011.75,27065.849609375,27138.599609375,65800
2020-05-06,27061.5,27062.099609375,26373.94921875,26630.19921875,101500
2020-05-07,26402.25,26445.099609375,25984.0,26254.55078125,236900
2020-05-08,26809.400390625,26809.400390625,26598.05078125,26759.80078125,65300
2020-05-11,26895.650390625,27149.05078125,26608.19921875,26667.80078125,50400
2020-05-12,26571.05078125,26913.650390625,26321.900390625,26857.150390625,53400
2020-05-13,27761.900390625,27765.900390625,26680.75,26746.5,56800
2020-05-14,26618.099609375,27090.80078125,26587.0,26933.650390625,65500
2020-05-15,26969.400390625,27028.94921875,26795.849609375,26958.650390625,54800
2020-05-18,27057.5,27092.5,26653.94921875,26694.650390625,59500
2020-05-19,26895.19921875,26987.650390625,26731.44921875,26895.75,49700
2020-05-20,26995.099609375,27428.25,26935.650390625,27290.349609375,50600
2020-05-21,27366.5,27967.0,27207.44921875,27887.099609375,91900
2020-05-22,27843.25,28051.25,27658.099609375,27786.099609375,68200
2020-05-26,28071.69921875,28403.75,27957.599609375,28122.30078125,88100
2020-05-27,28226.25,28296.099609375,27742.25,28222.400390625,51900
2020-05-28,28223.099609375,28524.25,28096.75,28451.599609375,63800
2020-05-29,28374.75,29384.900390625,28297.900390625,29296.94921875,158600
2020-06-01,29579.44921875,30023.349609375,29483.5,29571.30078125,69900
2020-06-02,29751.55078125,29752.05078125,29326.19921875,29359.849609375,44800
2020-06-03,29704.099609375,29887.80078125,29431.5,29527.0,52600
2020-06-04,29573.25,29725.150390625,29311.30078125,29621.55078125,44800
2020-06-05,29789.349609375,29802.75,29428.25,29542.0,39200
2020-06-08,29891.30078125,29891.30078125,29447.55078125,29502.150390625,47200
2020-06-09,29507.25,30117.650390625,29455.05078125,29524.900390625,67600
2020-06-10,29645.19921875,29770.75,29379.900390625,29503.19921875,48100
2020-06-11,29552.099609375,29698.94921875,29045.650390625,29092.44921875,41000
2020-06-12,28356.650390625,29227.25,28319.099609375,29145.599609375,50800
2020-06-15,29187.5,29215.849609375,28591.150390625,28701.80078125,46200
2020-06-16,29081.19921875,29103.30078125,28349.0,28575.349609375,51000
2020-06-17,28517.900390625,28673.849609375,28384.69921875,28431.75,41700
2020-06-18,28402.30078125,28730.19921875,28393.80078125,28648.69921875,45400
2020-06-19,28784.099609375,28816.849609375,28592.44921875,28709.44921875,59100
2020-06-22,28961.05078125,29058.19921875,28718.94921875,28865.44921875,51200
2020-06-23,28993.349609375,29452.05078125,28923.05078125,29355.19921875,56700
2020-06-24,29568.19921875,29942.69921875,29433.599609375,29487.400390625,79300
2020-06-25,29378.25,30174.599609375,29338.349609375,30113.25,101100
2020-06-26,30369.75,30505.150390625,29655.5,29757.05078125,91900
2020-06-29,30035.30078125,30168.349609375,29820.19921875,29971.650390625,113900
2020-06-30,30170.44921875,30219.80078125,30019.75,30063.25,70700
2020-07-01,30093.900390625,30286.099609375,29983.650390625,30232.5,61600
2020-07-02,30352.5,30399.69921875,30136.5,30316.19921875,60000
2020-07-03,30501.94921875,30632.30078125,30428.349609375,30529.099609375,57200
2020-07-06,30724.80078125,30736.5,30566.599609375,30647.650390625,56500
2020-07-07,30772.849609375,30797.25,30420.75,30518.19921875,59900
2020-07-08,30574.25,30919.099609375,30402.75,30773.900390625,51600
2020-07-09,30785.69921875,30891.400390625,30581.44921875,30671.75,39800
2020-07-10,30618.19921875,30860.55078125,30575.75,30821.150390625,36900
2020-07-13,31011.900390625,31283.150390625,30977.150390625,31214.900390625,42700
2020-07-14,31192.349609375,31305.650390625,30848.30078125,30932.849609375,37200
2020-07-15,31038.099609375,31236.44921875,30978.30078125,31140.44921875,44200
2020-07-16,31195.150390625,31246.19921875,30633.69921875,31182.349609375,39600
2020-07-17,31217.30078125,31528.400390625,31191.5,31439.30078125,39300
2020-07-20,31571.400390625,31598.599609375,31284.05078125,31536.349609375,37500
2020-07-21,31626.80078125,31708.0,31240.900390625,31280.25,48300
2020-07-22,31420.849609375,31422.30078125,30946.349609375,31051.599609375,58400
2020-07-23,31177.900390625,31326.44921875,31052.400390625,31101.900390625,54200
2020-07-24,31009.94921875,31138.55078125,30653.400390625,31018.849609375,80400
2020-07-27,31129.44921875,31183.150390625,30708.19921875,30819.75,42800
2020-07-28,30891.0,31047.099609375,30764.30078125,30910.900390625,47100
2020-07-29,30818.099609375,31139.75,30816.400390625,30948.5,43000
2020-07-30,31104.44921875,31134.55078125,30582.75,30696.400390625,39800
2020-07-31,30734.80078125,31032.55078125,30677.650390625,30872.44921875,39200
2020-08-03,30892.80078125,30985.0,30674.44921875,30759.80078125,31100
2020-08-04,30903.5,31059.44921875,30782.849609375,30901.650390625,40700
2020-08-05,31050.30078125,31090.099609375,30728.5,30863.599609375,85500
2020-08-06,31010.25,31326.849609375,30926.25,31287.599609375,46800
2020-08-07,31329.650390625,31597.0,31209.0,31490.599609375,70000
2020-08-10,31597.05078125,31791.69921875,31584.650390625,31621.75,48200
2020-08-11,31730.099609375,32155.5,31725.599609375,31767.75,82200
2020-08-12,31690.30078125,31723.44921875,31537.900390625,31636.69921875,41000
2020-08-13,31680.80078125,31867.80078125,31441.099609375,31668.150390625,48600
2020-08-14,31763.349609375,31828.80078125,31115.5,31237.94921875,51200
2020-08-17,31428.94921875,31600.0,31179.05078125,31545.150390625,29600
2020-08-18,31626.75,31762.650390625,31559.69921875,31726.150390625,30200
2020-08-19,31738.44921875,31911.25,31548.599609375,31586.05078125,32300
2020-08-20,31445.599609375,31556.349609375,31307.099609375,31439.900390625,32400
2020-08-21,31690.25,31724.150390625,31563.400390625,31604.400390625,31000
2020-08-24,31692.25,31799.400390625,31606.80078125,31642.0,32500
2020-08-25,31700.650390625,31724.400390625,31394.0,31460.30078125,31100
