Date,Open,High,Low,Close,Volume
2020-01-01,652.4312960036186,653.1126759938976,647.6189555977194,649.1094970703125,746371
2020-01-02,649.1093800539845,655.1141733498459,648.1724892344914,652.4737548828125,1133488
2020-01-03,652.4312732779714,664.2704516422817,650.3445048918358,660.1820678710938,2121704
2020-01-06,659.9690860808349,663.3334611578442,654.2624837823128,656.1788940429688,1734439
2020-01-07,655.8382402584479,663.0780130405216,647.8318825050644,661.8855590820312,1937143
2020-01-08,655.923357660936,668.5291205860722,653.3681438765366,655.6678466796875,2596664
2020-01-09,656.264147982696,661.331999626478,649.1947327754028,658.9471435546875,1678891
2020-01-10,663.5038393373843,665.9739000984916,657.9249663614564,661.1615600585938,1105725
2020-01-13,664.2703969763095,671.7656799633999,660.1394370445361,669.3381958007812,1393509
2020-01-14,669.3382545264867,679.5165335373891,667.5070491055538,678.1963500976562,1628535
2020-01-15,678.1111984101756,684.4992331173519,671.5953822144719,677.2594604492188,1759644
2020-01-16,675.4283044864213,677.7280077236064,665.2926004342936,666.7831420898438,1110008
2020-01-17,667.3367279605618,670.1048764811384,660.5228239099115,663.0354614257812,989312
2020-01-20,663.0780207637174,668.9976101516712,659.7136453286105,662.822509765625,1620105
2020-01-21,662.0133127787976,667.2515218955863,660.096902416942,663.418701171875,976954
2020-01-22,664.3556270691212,673.2562993930728,661.11903312931,663.2909545898438,1192201
2020-01-23,662.0132616029699,664.7388331929939,653.1977954142822,654.94384765625,2018777
2020-01-24,651.6647096140318,671.8083336944691,650.1315916427295,670.5733032226562,2364265
2020-01-27,669.4659544895965,678.1962675093399,664.0574399010147,674.1505126953125,1175606
2020-01-28,675.0022565909516,677.7704046463718,668.2735066772408,676.4927978515625,1506685
2020-01-29,678.7499490914532,687.5228390098097,675.8965959525902,684.925048828125,2565136
2020-01-30,686.1600933178761,688.1617087549387,667.7625738133218,674.0228271484375,2493688
2020-01-31,678.7074413474961,683.5197821031063,666.9108902015355,678.4945068359375,3081521
2020-02-03,688.2043812336619,697.317989253628,673.2989645609032,675.5560913085938,3383074
2020-02-04,676.5354776380054,692.4629885088955,676.5354776380054,690.8446655273438,1779834
2020-02-05,689.9077106136543,695.0181380996814,687.3524968706408,693.3572387695312,1613898
2020-02-06,692.2074357787845,703.4929635089508,689.9503094383679,696.4661254882812,1553656
2020-02-07,696.4661011245487,703.0670699433539,693.5275949305989,702.21533203125,1397438
2020-02-10,704.3872823637097,704.4724353640497,691.1853441815604,693.0166015625,1098971
2020-02-11,692.4629789904928,700.000839332721,690.8020795293014,698.382568359375,1143705
2020-02-12,698.4251518040551,703.9188722367792,695.699579838847,699.7027587890625,1394424
2020-02-13,700.8100266425964,706.9425507328936,693.6128300361353,705.2390747070312,1737974
2020-02-14,704.3872867318362,713.7564042095269,702.7263873272356,710.4772338867188,2143044
2020-02-17,712.0103351393826,712.9046495714025,704.7705627124329,709.7106323242188,793328
2020-02-18,702.9818589240089,715.4598400235642,702.9818589240089,714.437744140625,1507814
2020-02-19,714.6081784784341,719.590824959495,712.0955409936239,716.2265014648438,881874
2020-02-20,715.5876839085633,720.4851772882057,704.3447321876705,706.601806640625,1066232
2020-02-24,706.0482891476851,718.7817837928063,694.8053361369366,698.5103759765625,2917544
2020-02-25,700.1285921169095,704.2169238634661,689.0985753110633,700.2137451171875,2479975
2020-02-26,698.4250485359047,703.1096067882796,688.3745521370909,691.1427001953125,2212784
2020-02-27,687.3525803579874,698.169663581136,681.5607722341957,689.183837890625,1907768
2020-02-28,672.7025595238915,688.2041991595778,623.5146975171272,634.03369140625,5959364
2020-03-02,640.5950135534856,651.3435522846235,634.0336840878795,642.7965087890625,3784522
2020-03-03,647.5018260651358,654.1063657685335,640.6814524197163,649.4874877929688,2168900
2020-03-04,650.9550515198292,668.9555779544859,645.7750378472576,665.8907470703125,2685540
2020-03-05,664.725358974366,676.8552154990716,649.5306184387002,652.7681274414062,2126955
2020-03-06,644.1348392447842,647.286036089879,631.4438447469413,639.2138671875,2004893
2020-03-09,617.2850387743849,630.2350745528686,601.356484228084,608.47900390625,3429034
2020-03-11,587.9316040139262,616.3353692501335,574.981568683223,611.7164916992188,4626185
2020-03-12,583.6148194510789,595.701516895332,550.0310461891623,561.03857421875,3796919
2020-03-13,520.8071963932546,578.4348472167104,454.0282093630037,566.3049926757812,4553639
2020-03-16,548.0454761675271,548.0454761675271,510.2313841263689,520.936767578125,6499354
2020-03-17,518.0013474987784,533.4982316835479,503.5836327879647,514.0731811523438,3333465
2020-03-18,518.0012900935096,527.713814282763,492.6624147306286,500.43243408203125,3548257
2020-03-19,474.5324684750148,498.70586705070764,451.52455196740493,457.5679016113281,4931298
2020-03-20,453.33757047520584,514.0732706607963,453.33757047520584,497.5835266113281,6315992
2020-03-23,466.2012706887815,467.9279420617029,406.97643732819415,420.6171569824219,2912669
2020-03-24,420.44450498124456,460.9781284745683,420.44450498124456,434.6895446777344,4082147
2020-03-25,439.4378803615942,468.66177333168474,437.7543651731128,454.71893310546875,3664272
2020-03-26,465.64008315077604,487.69835217713455,442.89120880526883,444.7905578613281,5979874
2020-03-27,453.2511981070263,465.16521906136046,429.9411364900935,435.2074890136719,4672139
2020-03-30,426.4878077406437,459.5967085798212,419.27894985054377,454.8052062988281,4138337
2020-03-31,463.6112716229588,496.6338621994545,455.7117288781085,488.2163391113281,3652911
2020-04-01,483.467923888971,483.7269140237185,440.30114497031286,441.337158203125,4114437
2020-04-03,443.5387071579272,460.28744048628823,440.3875371842415,449.7115783691406,5826085
2020-04-07,463.17956846805026,481.43913823728457,462.5320667413941,474.705078125,3531972
2020-04-08,466.1581191036938,491.9286685246585,463.6112682644066,482.5183410644531,4113059
2020-04-09,492.1013220533872,503.0656953817631,464.08606958368784,470.7337646484375,5917001
