Date,Open,High,Low,Close,Volume
2020-01-02,15754.900390625,15762.099609375,15679.650390625,15709.650390625,15200.0
2020-01-03,15727.599609375,16004.4501953125,15722.650390625,15936.599609375,26000.0
2020-01-06,15934.599609375,16067.650390625,15831.849609375,15879.7998046875,24000.0
2020-01-07,15893.349609375,15988.7001953125,15799.7998046875,15895.2001953125,24200.0
2020-01-08,15840.900390625,15974.849609375,15816.7998046875,15953.4501953125,27400.0
2020-01-09,15970.650390625,16017.25,15857.25,15925.150390625,27900.0
2020-01-10,16040.650390625,16059.349609375,15930.650390625,15959.900390625,20200.0
2020-01-13,16135.5,16275.2001953125,16075.75,16225.900390625,61100.0
2020-01-14,16238.150390625,16385.94921875,16226.900390625,16362.349609375,34500.0
2020-01-15,16354.2001953125,16366.75,16217.099609375,16346.849609375,35200.0
2020-01-16,16372.150390625,16423.849609375,16277.25,16381.650390625,26200.0
2020-01-17,16396.5,16447.349609375,16310.75,16356.599609375,20000.0
2020-01-20,16389.599609375,16465.05078125,16162.5,16207.150390625,27100.0
2020-01-21,16190.7998046875,16221.5,16133.599609375,16175.2001953125,17500.0
2020-01-22,16245.9501953125,16404.599609375,16211.7998046875,16334.5498046875,26800.0
2020-01-23,16380.599609375,16501.19921875,16367.75,16474.400390625,30000.0
2020-01-24,16410.5,16498.75,16356.9501953125,16472.75,21200.0
2020-01-27,16456.19921875,16483.900390625,16385.650390625,16393.55078125,13600.0
2020-01-28,16442.849609375,16448.05078125,16320.599609375,16429.75,19700.0
2020-01-29,16513.19921875,16577.94921875,16452.0,16479.30078125,22200.0
2020-01-30,16509.0,16514.099609375,16287.75,16327.900390625,18900.0
2020-01-31,16333.150390625,16365.7998046875,16098.4501953125,16144.150390625,26300.0
2020-02-03,16282.0,16418.900390625,16034.2998046875,16059.900390625,29000.0
2020-02-04,16174.7998046875,16377.4501953125,16155.7998046875,16350.849609375,25200.0
2020-02-05,16354.4501953125,16463.599609375,16283.25,16448.55078125,21900.0
2020-02-06,16480.75,16621.349609375,16330.650390625,16371.150390625,24000.0
2020-02-07,16453.0,16493.25,16382.400390625,16470.150390625,15700.0
2020-02-10,16481.5,16522.400390625,16306.25,16431.94921875,18000.0
2020-02-11,16482.400390625,16512.099609375,16409.150390625,16452.30078125,17000.0
2020-02-12,16462.25,16599.05078125,16419.44921875,16538.099609375,18600.0
2020-02-13,16578.75,16696.849609375,16513.75,16673.05078125,18900.0
2020-02-14,16682.30078125,16828.19921875,16624.25,16642.75,19600.0
2020-02-17,16707.650390625,16737.650390625,16596.19921875,16647.69921875,0.0
2020-02-18,16586.900390625,16773.19921875,16526.400390625,16748.75,20800.0
2020-02-19,16796.400390625,16882.44921875,16754.25,16772.5,16900.0
2020-02-20,16826.30078125,16843.650390625,16623.900390625,16649.400390625,20300.0
2020-02-24,16642.75,16749.25,16416.849609375,16461.80078125,23400.0
2020-02-25,16490.400390625,16642.400390625,16443.25,16562.5,25300.0
2020-02-26,16497.150390625,16539.25,16297.25,16332.25,26800.0
2020-02-27,16244.9501953125,16258.650390625,16053.7001953125,16123.7998046875,24500.0
