Date,Open,High,Low,Close,Volume,Returns,Range,Bench_C_Rets,RSI,RSI_Ret,MA_12,MA_21,DOW,Roll_Rets,Avg_Range,Returns_T1,Range_T1,RSI_Ret_T1,Returns_T2,Range_T2,RSI_Ret_T2
2005-02-16,0.0288782064131221,0.0166662405736797,0.021918357594624,4.806488037109375,-0.2688344275090623,0.0162603699795991,0.024349326189375,0.1501169187980746,73.08669485833897,1.0414775856093064,4.437872370084127,4.369154067266555,2.0,0.0160503306139538,0.0554649704746778,0.0108036132568971,0.0296411341758742,1.0309673113181057,0.0178287811334376,0.0288248935527908,1.0591671322793454
2005-02-17,-0.0105998743324166,0.0267513642599508,0.0014505814783403,4.87761926651001,-0.3988434195747635,0.0147990026920805,0.050228625950875,0.167137215762966,75.47122604748625,1.032626064070473,4.488541920979817,4.398881753285726,3.0,0.0308493333060344,0.0564837707832592,0.0162603699795991,0.024349326189375,1.0414775856093064,0.0108036132568971,0.0296411341758742,1.0309673113181057
2005-02-18,0.019239242557179,0.0333839444549648,0.0296491952111881,5.0812578201293945,0.0422479205590931,0.0417495795577111,0.0540380210194142,0.2158651839237091,80.73397319203762,1.0697318358289298,4.557144045829773,4.436982586270287,4.0,0.1196034330749281,0.0507670751370717,0.0147990026920805,0.050228625950875,1.032626064070473,0.0162603699795991,0.024349326189375,1.0414775856093064
2005-02-21,0.0417502465631016,-0.0027385269268485,0.0260571068163157,5.060317993164063,-0.0471571399453326,-0.0041209928144915,0.0244571208891855,0.2285657888488914,78.86030415775143,0.9767920621244616,4.622015396753947,4.476682504018148,0.0,0.1235299455338019,0.050176190343885,0.0417495795577111,0.0540380210194142,1.0697318358289298,0.0147990026920805,0.050228625950875,1.032626064070473
2005-02-22,0.0104453355202973,0.0014081394418161,0.0013704520804509,5.072954177856445,-0.2720002632791417,0.0024971127722512,0.0244956771354158,0.2272507409250486,79.17439960671456,1.0039829347897875,4.690075993537903,4.5173624356587725,1.0,0.1234565308445538,0.0496854164066926,-0.0041209928144915,0.0244571208891855,0.9767920621244616,0.0417495795577111,0.0540380210194142,1.0697318358289298
2005-02-23,-0.0154711019895668,-0.0071729153655865,0.005763803458785,5.061399936676025,-0.4355815740698883,-0.0022776159167481,0.0113180180604857,0.2244555523089435,78.03270559866843,0.9855800105372784,4.758256951967876,4.556494849068778,2.0,0.1324760663243001,0.0490261334211807,0.0024971127722512,0.0244956771354158,1.0039829347897875,-0.0041209928144915,0.0244571208891855,0.9767920621244616
2005-02-24,0.0012855922933499,0.0284742759353109,0.0032950947554819,5.080897808074951,1.5216050618717714,0.0038522684717403,0.0366985464217617,0.235112371577566,78.59367291218922,1.007188874321569,4.829657355944316,4.595575741359165,3.0,0.1498618193504599,0.0492543943610507,-0.0022776159167481,0.0113180180604857,0.9855800105372784,0.0024971127722512,0.0244956771354158,1.0039829347897875
2005-02-25,0.0087032982892008,-0.0158402205290256,-0.0072111707554468,5.144084453582764,-0.6252693209670674,0.0124361181615169,0.0276878453605124,0.2639013224427795,80.3453316052346,1.0222875280940549,4.892693281173706,4.637218588874454,4.0,0.2044401544890917,0.0483254658312072,0.0038522684717403,0.0366985464217617,1.007188874321569,-0.0022776159167481,0.0113180180604857,0.9855800105372784
2005-02-28,0.0183874861573785,0.0231630585820599,0.0098525465004253,5.165387153625488,1.0695042875104184,0.0041412034026555,0.04123343825843,0.2570698440094463,80.91242187409038,1.0070581607857705,4.946341276168823,4.675628957294283,0.0,0.1789076699209002,0.0461852215065635,0.0124361181615169,0.0276878453605124,1.0222875280940549,0.0038522684717403,0.0366985464217617,1.007188874321569
2005-03-01,-0.0159726405124296,-0.0237334265966796,-0.0056263561631958,5.08522891998291,-0.5869796715223832,-0.0155183399150083,0.0222730732878775,0.2741166122626857,72.44252324638671,0.8953201692456584,4.987020969390869,4.70874361764817,1.0,0.1749667936667511,0.0439036270794874,0.0041412034026555,0.04123343825843,1.0070581607857705,0.0124361181615169,0.0276878453605124,1.0222875280940549
2005-03-02,0.0232890294861789,0.0158334006844778,0.0058013460587924,5.09931230545044,0.2427733245186347,0.0027694693177306,0.0324694200652775,0.2846112704994417,72.97773829815527,1.007388133761551,5.02204426129659,4.748254458109538,2.0,0.1850675187373258,0.0427204493529904,-0.0155183399150083,0.0222730732878775,0.8953201692456584,0.0041412034026555,0.04123343825843,1.0070581607857705
2005-03-03,-0.0206895025479222,0.0238621426667966,0.0084735103048874,5.3303937911987305,0.4126127084607813,0.0453162057756881,0.0482242139869293,0.3209036183789111,79.881990486823,1.0946076481633338,5.072111805280049,4.799319289979481,3.0,0.2238471012160607,0.0415408946222823,0.0027694693177306,0.0324694200652775,1.007388133761551,-0.0155183399150083,0.0222730732878775,0.8953201692456584
2005-03-04,0.0226757428600286,0.0063314439404191,0.0253474771716273,5.320282936096191,-0.2951045000941442,-0.0018968307968603,0.028783910157522,0.308198203440774,78.93170552558355,0.9881038898073502,5.114928046862285,4.848767916361491,4.0,0.234685336972615,0.0414162030105448,0.0453162057756881,0.0482242139869293,1.0946076481633338,0.0027694693177306,0.0324694200652775,1.007388133761551
2005-03-07,0.0068173711446077,0.0053548282828181,0.0026168619436224,5.3896074295043945,3.087426877153618,0.0130302268208071,0.0315933339995035,0.3388279912820571,80.63289680002316,1.0215526987933663,5.157593727111816,4.9027384122212725,0.0,0.2495951052665314,0.0390976404808749,-0.0018968307968603,0.028783910157522,0.9881038898073502,0.0453162057756881,0.0482242139869293,1.0946076481633338
2005-03-08,0.031393170586655,0.0039946995715798,0.0082417799401828,5.342669486999512,-0.885139948111697,-0.0087089724286651,0.0272478884085949,0.3275268789658441,76.14944469560298,0.9443967377788802,5.179378032684326,4.955092748006185,1.0,0.2359216265373445,0.0384175092551694,0.0130302268208071,0.0315933339995035,1.0215526987933663,-0.0018968307968603,0.028783910157522,0.9881038898073502
2005-03-09,-0.018501346396576,-0.0119363970307706,-0.0136240761247384,5.274788856506348,0.219020254893036,-0.0127053770888018,0.0290054990148824,0.3098529938061107,70.08061849306212,0.9203037365958456,5.197250604629517,5.0051258859180265,2.0,0.2183620836207273,0.0384018381516954,-0.0087089724286651,0.0272478884085949,0.9443967377788802,0.0130302268208071,0.0315933339995035,1.0215526987933663
2005-03-10,-0.0135799987394067,-0.0134226016314823,0.0044200950485115,5.30584192276001,0.5254953209960094,0.0058870728475433,0.0107260628591556,0.303666687389255,71.21095692757203,1.0161291161353236,5.216657916704814,5.048849151248024,3.0,0.2220460702671923,0.0374784156157968,-0.0127053770888018,0.0290054990148824,0.9203037365958456,-0.0087089724286651,0.0272478884085949,0.9443967377788802
2005-03-11,-0.00410959320736,0.0061223713690021,-0.0002750567197198,5.3062028884887695,0.7345377778457678,6.803175330416522e-05,0.0171938891827865,0.2952386829130058,71.2245658560669,1.0001911072267813,5.237058162689209,5.086210659572056,4.0,0.2012257092989678,0.0354081885256266,0.0058870728475433,0.0107260628591556,1.0161291161353236,-0.0127053770888018,0.0290054990148824,0.9203037365958456
2005-03-14,0.0041265583809753,0.0070994959743684,-0.0068775152717573,5.220991611480713,-0.8679278564183975,-0.0160588049116842,0.0315096766583753,0.2766418528023231,63.58345324250524,0.8927180176990746,5.248732646306356,5.115921088627407,0.0,0.1780429588942185,0.0347277084467867,6.803175330416522e-05,0.0171938891827865,1.0001911072267813,0.0058870728475433,0.0107260628591556,1.0161291161353236
