Date,Open,High,Low,Close,Volume,Returns,Range,Bench_C_Rets,RSI,RSI_Ret,MA_12,MA_21,DOW,Roll_Rets,Avg_Range,Returns_T1,Range_T1,RSI_Ret_T1,Returns_T2,Range_T2,RSI_Ret_T2
2005-02-16,-0.0428571245158267,-0.0511628082658895,0.0543478274076725,9.04295825958252,-0.4333996023856858,-0.0101523224165646,0.0515463927661541,0.9981810094856468,65.37877896290846,0.9762704471678382,8.482604026794434,7.607567991529192,2.0,0.2958200483898247,0.1119797297269071,-0.0247523673937778,0.1684782850945159,0.943575052428523,0.0575915170587577,0.0937499565382815,1.0603515139632382
2005-02-17,-0.0149255345647996,-0.0196079290843241,-0.0154639832237517,8.95020866394043,-0.3111111111111111,-0.0102565546560835,0.0471203979348309,1.0494162152283173,63.74964618405507,0.9750816273308248,8.656506975491842,7.720190865652902,3.0,0.2055634608300839,0.1104392993946675,-0.0101523224165646,0.0515463927661541,0.9762704471678382,-0.0247523673937778,0.1684782850945159,0.943575052428523
2005-02-18,0.0101010555433509,0.0199999875112457,-0.0104712375357998,8.811086654663086,0.0101867572156197,-0.0155439961794247,0.079365080966951,1.283028531278331,61.282883510156594,0.9613054687899514,8.791764895121256,7.826188882191976,4.0,0.2270565157924872,0.1029193195386585,-0.0102565546560835,0.0471203979348309,0.9750816273308248,-0.0101523224165646,0.0515463927661541,0.9762704471678382
2005-02-21,0.0749999999999999,0.0539215883352539,-0.0052910255813805,8.811086654663086,-0.4605042016806723,0.0,0.1436170676867327,1.246981067390693,61.282883510156594,1.0,8.888377587000528,7.934395199730282,0.0,0.2334668626215489,0.1042582792661473,-0.0155439961794247,0.079365080966951,0.9613054687899514,-0.0102565546560835,0.0471203979348309,0.9750816273308248
2005-02-22,-0.1302324207146027,-0.1069766040354627,-0.0425530404186997,8.532842636108398,0.0623052959501557,-0.031578853943904,0.0666667090521917,1.0222830316357436,56.23557243240808,0.9176391385546993,8.950209776560465,8.040393238975888,1.0,0.1696300169193483,0.104557426840275,0.0,0.1436170676867327,1.0,-0.0155439961794247,0.079365080966951,0.9613054687899514
2005-02-23,-0.085561609711541,-0.0208335142133244,-0.0500000779969275,8.440093994140625,0.2082111436950147,-0.010869606521898,0.0994151355360795,1.033273760885701,54.62067714917056,0.971283384993039,8.97339677810669,8.139766397930327,2.0,0.1337602465217895,0.1047462646914777,-0.031578853943904,0.0666667090521917,0.9176391385546993,0.0,0.1436170676867327,1.0
2005-02-24,0.0818714436678011,0.0212767936686191,0.0233919061722445,8.347346305847168,-0.1990291262135922,-0.0109889402129698,0.0971429007393971,1.0109302380958942,52.98218879307879,0.9700024159052988,8.907700061798096,8.236931278592063,3.0,0.2020396513671112,0.1039843630782119,-0.010869606521898,0.0994151355360795,0.971283384993039,-0.031578853943904,0.0666667090521917,0.9176391385546993
2005-02-25,-0.0270270265406848,-0.0468750771337904,0.0171428140547373,8.254597663879395,0.1272727272727272,-0.0111111530023385,0.0280898888444316,1.1114767073835217,51.32414073006287,0.9687055574564613,8.784035682678223,8.3230546996707,4.0,0.2505311063338181,0.101847408541136,-0.0109889402129698,0.0971429007393971,0.9700024159052988,-0.010869606521898,0.0994151355360795,0.971283384993039
2005-02-28,0.0499999782823932,0.0327869069419102,-0.0561797781606334,8.347346305847168,0.0698924731182795,0.0112359978940734,0.1250000283831656,1.182650147453958,52.91111650138703,1.030920649595885,8.741526047388712,8.415803001040505,0.0,0.219513565763234,0.1029407919886846,-0.0111111530023385,0.0280898888444316,0.9687055574564613,-0.0109889402129698,0.0971429007393971,0.9700024159052988
2005-03-01,-0.0264550177555448,0.015873086379035,0.0297619158801041,8.161849975585938,-0.4798994974874372,-0.022222191755875,0.1098266826398852,1.4009149522301303,49.43941453862025,0.934386151865161,8.683558384577433,8.497509865533738,1.0,0.2243185043089658,0.1042207290290617,0.0112359978940734,0.1250000283831656,1.030920649595885,-0.0111111530023385,0.0280898888444316,0.9687055574564613
2005-03-02,0.0760868745173202,0.1041665980376274,0.0520231504382844,9.831318855285645,14.173913043478262,0.2045454014339263,0.1648351579253162,2.1375588985206604,69.09405836727844,1.3975500926149662,8.722203572591146,8.63884060723441,2.0,0.4427527063666335,0.1062584451116827,-0.022222191755875,0.1098266826398852,0.934386151865161,0.0112359978940734,0.1250000283831656,1.030920649595885
2005-03-03,0.1616161461040102,0.2028300829818161,0.2582416192512835,11.825406074523926,-0.3218720152817573,0.2028300829818161,0.1135371364533059,3.528740763289252,79.39657003797478,1.1491085038880189,8.94634517033895,8.85966986701602,3.0,0.6455827893484497,0.1067566299629209,0.2045454014339263,0.1648351579253162,1.3975500926149662,-0.022222191755875,0.1098266826398852,0.934386151865161
