Date,Open,High,Low,Close,Volume
2020-01-01,1211.434810991032,1221.1566584979537,1206.4349810970161,1212.869873046875,3123998
2020-01-02,1214.7680286675127,1248.100078234609,1213.8421384017602,1245.6002197265625,4335359
2020-01-03,1245.2762096079912,1245.2762096079912,1231.5730999276745,1236.1099853515625,2059871
2020-01-06,1232.3599520006646,1233.285842272641,1216.7123837995196,1219.166015625,2646905
2020-01-07,1229.5823610848163,1240.2300999044514,1216.3884238517903,1222.63818359375,2077893
2020-01-08,1205.5092492914714,1211.712669496922,1188.2413714645404,1195.833740234375,4147568
2020-01-09,1213.8422378391342,1222.0826844841295,1208.3794622189428,1218.610595703125,2067779
2020-01-10,1221.2493628539646,1236.9431589639405,1221.2493628539646,1226.434326171875,2360798
2020-01-13,1230.5082369797608,1240.1375189258063,1230.2304246738886,1235.7857666015625,1825244
2020-01-14,1231.2492269075842,1232.3602502933932,1217.6385688008422,1227.8233642578125,2046500
2020-01-15,1227.3602035186163,1237.128391746815,1222.1752402556099,1225.5084228515625,2127677
2020-01-16,1229.3046104408384,1234.119308223729,1219.7680073556262,1221.5272216796875,1773135
2020-01-17,1222.73089044416,1227.6843816852493,1205.5093508932885,1207.5462646484375,2941837
2020-01-20,1216.5734985851495,1222.0826136124228,1209.6756611497335,1212.5458984375,2542477
2020-01-21,1208.055533651187,1216.5274536561317,1204.0741596088135,1205.8333740234375,1361576
2020-01-22,1213.8422343489763,1214.7681246879151,1196.2503179091361,1198.2872314453125,2449753
2020-01-23,1210.138770108891,1240.5542475791844,1209.2128796956479,1233.5638427734375,10056067
2020-01-24,1233.2858013504972,1266.4789438947155,1233.2858013504972,1258.469970703125,5837319
2020-01-27,1240.6931269416316,1263.7478203380542,1240.6931269416316,1248.65576171875,2510013
2020-01-28,1250.7851311237202,1254.5812584523028,1238.8411245824213,1246.85009765625,2352852
2020-01-29,1252.8222075378012,1273.0528890411153,1251.8963171896064,1264.4884033203125,3678474
2020-01-30,1264.7198732549866,1274.7658739308124,1252.7296384804981,1268.6549072265625,2743506
2020-01-31,1273.9787354576347,1274.9509654992028,1259.6274355555013,1267.8216552734375,3939306
2020-02-03,1194.3985851551536,1207.2684839875399,1177.7325583855468,1191.296875,5767353
2020-02-04,1199.9540775595124,1210.416685327977,1192.1303481120817,1196.01904296875,3604309
2020-02-05,1201.7131775451903,1226.8047848802591,1199.0280727697627,1212.9627685546875,4220104
2020-02-06,1224.8603891547737,1226.804736320801,1212.0368301760902,1219.953125,2354458
2020-02-07,1215.7402486487294,1216.9901778924639,1199.9537745381062,1202.7314453125,3053804
2020-02-10,1203.6575409780328,1205.9259272880752,1178.7510661792023,1190.0469970703125,3039992
2020-02-11,1196.250215963617,1202.6851080613662,1188.843093883347,1191.5281982421875,2200796
2020-02-12,1193.5653454099906,1203.5186676550907,1185.1397649979554,1201.15771484375,2568696
2020-02-13,1202.7315714211222,1203.518555618308,1189.7691064481464,1196.4818115234375,1545536
2020-02-14,1199.0280860206663,1208.2406504296332,1194.9541455946912,1199.1669921875,1780119
2020-02-17,1200.8799564963588,1201.6669408021905,1182.3621468356594,1185.324951171875,2155085
2020-02-18,1186.528497323772,1194.2134325276338,1172.5938021847282,1191.01904296875,2347917
