Date,Open,High,Low,Close,Volume
2020-01-01,2014.15204161969,2028.923637914532,2001.145524745762,2013.780517578125,1354908.0
2020-01-02,2025.2536985264287,2025.2536985264287,1996.6858173252072,2004.5361328125,2380752.0
2020-01-03,2010.435993362224,2065.249174327275,2010.435993362224,2044.485107421875,4655761.0
2020-01-06,2048.526357579788,2067.989635205908,2032.639735917195,2044.2991943359373,3023209.0
2020-01-07,2044.34548035774,2057.491260364079,2028.8306111460076,2049.31591796875,2429317.0
2020-01-08,2048.525390625,2099.622395833333,2045.784778436025,2095.20947265625,5197454.0
2020-01-09,2089.171668332602,2092.144540963321,2053.1714895008563,2057.212890625,3734173.0
2020-01-10,2069.8942647386298,2075.4684862774234,2051.313526275985,2056.4697265625,1915807.0
2020-01-13,2060.4642825537694,2061.4860869071754,2029.6665776662016,2034.915771484375,2843893.0
2020-01-14,2039.2358123746749,2071.5663389544925,2039.2358123746749,2050.291259765625,2948452.0
2020-01-15,2055.957820974936,2072.6804783529515,2038.491889017008,2068.871337890625,2620681.0
2020-01-16,2068.918314184867,2089.403619579886,2057.81637055111,2079.927490234375,3117214.0
2020-01-17,2081.739289184563,2093.6310060423066,2055.958516998968,2061.625732421875,3281059.0
2020-01-20,2039.1426312433407,2083.0861140064176,2003.1889550974088,2016.3349609375,5817599.0
2020-01-21,2015.9633203757285,2031.385421688057,2004.907873392678,2016.9853515625,1902980.0
2020-01-22,2026.229296942672,2053.171364623249,2019.4472828185733,2050.291259765625,1773686.0
2020-01-23,2057.6471696500744,2065.0497373784715,2033.3441599282432,2040.094970703125,2069866.0
2020-01-24,2040.0948971472935,2040.0948971472935,2020.5874280431424,2033.064697265625,1319430.0
2020-01-27,2038.9313034281224,2042.423102559672,2015.9320319477856,2019.889404296875,1549101.0
2020-01-28,2024.312313631404,2037.1621796716468,2003.8270924263024,2033.3909912109373,1743024.0
2020-01-29,2034.5546816166627,2036.3703714499177,2001.964560858501,2006.2479248046875,2306761.0
2020-01-30,2011.2764151156712,2015.9321475580684,1978.6862880188892,1990.651611328125,2098567.0
2020-01-31,1992.094449268299,1996.703805655584,1928.9629073665355,1935.89990234375,3287223.0
2020-02-03,2003.8273493237216,2043.587261021208,1949.07588743554,1957.735595703125,4728073.0
2020-02-04,1982.411009743154,1989.5807927293488,1942.9304868599768,1962.6241455078125,3509339.0
2020-02-05,1969.3744851300612,2008.2032415693327,1959.411264879457,1998.752197265625,2439322.0
2020-02-06,1997.3090387030009,2024.498468262568,1969.8402197558032,1981.8055419921875,2640065.0
2020-02-07,1991.7223034291212,2002.8960610921176,1973.099373990794,1989.4410400390625,2083442.0
2020-02-10,1993.4913625929264,2017.794376098418,1973.0993460787024,2013.092041015625,2383032.0
2020-02-11,2014.0695892079275,2025.0571617904031,1999.730026106994,2005.1304931640625,1335820.0
2020-02-12,2002.9893171805384,2034.5550924422184,2001.964965103327,2021.2862548828125,1620407.0
2020-02-13,2023.3344640450448,2045.72857976302,2021.518774085351,2041.0262451171875,1645948.0
2020-02-14,2037.3487051839247,2059.696222973877,2021.519213416043,2033.810302734375,1500115.0
2020-02-17,2045.6815850752296,2064.3511117277035,2039.3963482668569,2051.5478515625,1774724.0
2020-02-18,2048.4753423822285,2068.076018278235,2035.5324992063984,2063.1875,2486223.0
2020-02-19,2063.1879311101848,2076.456769209393,2039.6764811449216,2045.123779296875,1760463.0
2020-02-20,2052.7121445638923,2061.930402568434,2003.1286010401784,2008.2965087890625,2317278.0
2020-02-24,2007.5516948864984,2028.921459901647,1961.6461306087208,1969.70068359375,3092877.0
2020-02-25,1969.840512269025,2026.7800324571667,1965.65035282435,2007.6915283203125,2674567.0
2020-02-26,2005.689327734976,2014.9075860806015,1967.4657228893077,1977.382568359375,2686842.0
2020-02-27,1973.9837061346104,1973.9837061346104,1942.557516075163,1960.5286865234373,2349001.0
2020-02-28,1925.6107556385084,1927.0074752388264,1852.9813364219688,1862.4324951171875,4298076.0
2020-03-02,1894.8831316923508,1912.5283124402524,1848.977563674649,1863.5035400390625,2667076.0
2020-03-03,1880.915596907776,1918.16145031189,1873.4664262269528,1896.0001220703125,2757585.0
2020-03-04,1914.4371436905667,1950.239680021562,1885.5716030999013,1939.7642822265625,3237002.0
2020-03-05,1942.092084734153,1999.869766810984,1940.555784040192,1978.7327880859373,3937056.0
2020-03-06,1953.5452470239,1977.4290624720693,1928.9630717400448,1970.724853515625,2595027.0
2020-03-09,1932.1289626588684,1936.6914895179327,1801.7684543348964,1836.5467529296875,4940975.0
2020-03-11,1799.906099954326,1850.4673979954848,1787.8011960229207,1819.1807861328125,6796449.0
2020-03-12,1772.9028194493942,1776.999886513122,1637.2813179070808,1647.989501953125,8728786.0
2020-03-13,1571.6820516493283,1694.6864699494026,1402.353099349264,1681.9298095703125,8029720.0
2020-03-16,1634.1620852521953,1715.4046162711434,1560.4618180474963,1579.596923828125,7844271.0
2020-03-17,1610.883364982283,1611.81451143603,1511.390389132485,1543.8408203125,5713248.0
2020-03-18,1561.346349832486,1595.5659804893703,1515.673572836552,1540.4886474609375,7258778.0
