Date,Open,High,Low,Close,Volume
2020-01-02,13.460000038146973,13.720000267028809,12.420000076293944,12.470000267028809,0.0
2020-01-03,15.010000228881836,16.200000762939453,13.130000114440918,14.020000457763672,0.0
2020-01-06,15.449999809265137,16.389999389648438,13.539999961853027,13.850000381469728,0.0
2020-01-07,13.84000015258789,14.460000038146973,13.390000343322754,13.789999961853027,0.0
2020-01-08,15.15999984741211,15.239999771118164,12.829999923706056,13.449999809265137,0.0
2020-01-09,12.949999809265137,13.239999771118164,12.529999732971191,12.539999961853027,0.0
2020-01-10,12.420000076293944,12.869999885559082,12.09000015258789,12.5600004196167,0.0
2020-01-13,12.84000015258789,13.09000015258789,12.31999969482422,12.31999969482422,0.0
2020-01-14,12.720000267028809,13.81999969482422,12.050000190734863,12.390000343322754,0.0
2020-01-15,12.789999961853027,12.829999923706056,11.949999809265137,12.420000076293944,0.0
2020-01-16,12.199999809265137,12.420000076293944,11.779999732971191,12.31999969482422,0.0
2020-01-17,12.210000038146973,12.479999542236328,11.75,12.100000381469728,0.0
2020-01-21,13.229999542236328,13.329999923706056,12.31999969482422,12.850000381469728,0.0
2020-01-22,12.449999809265137,13.010000228881836,12.3100004196167,12.90999984741211,0.0
2020-01-23,13.260000228881836,14.149999618530272,12.9399995803833,12.979999542236328,0.0
2020-01-24,12.75,15.979999542236328,12.619999885559082,14.5600004196167,0.0
2020-01-27,17.420000076293945,19.020000457763672,16.81999969482422,18.229999542236328,0.0
2020-01-28,16.940000534057617,18.030000686645508,15.6899995803833,16.280000686645508,0.0
2020-01-29,15.68000030517578,16.649999618530273,14.9399995803833,16.389999389648438,0.0
2020-01-30,17.81999969482422,18.38999938964844,15.300000190734863,15.489999771118164,0.0
2020-01-31,16.25,19.989999771118164,16.18000030517578,18.84000015258789,0.0
2020-02-03,18.63999938964844,18.8799991607666,17.100000381469727,17.969999313354492,0.0
2020-02-04,16.450000762939453,16.459999084472656,15.630000114440918,16.049999237060547,0.0
2020-02-05,16.290000915527344,16.31999969482422,15.020000457763672,15.149999618530272,0.0
2020-02-06,15.130000114440918,15.65999984741211,14.699999809265137,14.960000038146973,0.0
2020-02-07,15.06999969482422,16.15999984741211,14.8100004196167,15.470000267028809,0.0
2020-02-10,15.880000114440918,16.43000030517578,15.010000228881836,15.039999961853027,0.0
2020-02-11,14.90999984741211,15.270000457763672,14.380000114440918,15.18000030517578,0.0
2020-02-12,14.859999656677246,14.880000114440918,13.729999542236328,13.739999771118164,0.0
2020-02-13,14.43000030517578,15.4399995803833,14.0,14.149999618530272,0.0
2020-02-14,14.119999885559082,14.539999961853027,13.380000114440918,13.68000030517578,0.0
2020-02-18,14.979999542236328,15.489999771118164,14.529999732971191,14.829999923706056,0.0
2020-02-19,14.65999984741211,14.739999771118164,14.210000038146973,14.380000114440918,0.0
2020-02-20,14.539999961853027,17.209999084472656,14.489999771118164,15.5600004196167,0.0
2020-02-21,17.329999923706055,18.209999084472656,16.190000534057617,17.079999923706055,0.0
2020-02-24,22.25,26.350000381469727,22.0,25.030000686645508,0.0
2020-02-25,23.280000686645508,30.25,22.6200008392334,27.850000381469727,0.0
2020-02-26,26.6299991607666,29.56999969482422,24.76000022888184,27.559999465942383,0.0
2020-02-27,32.13999938964844,39.310001373291016,29.3700008392334,39.15999984741211,0.0
2020-02-28,42.02000045776367,49.47999954223633,39.369998931884766,40.11000061035156,0.0
2020-03-02,38.540000915527344,40.40999984741211,31.5,33.41999816894531,0.0
2020-03-03,33.650001525878906,41.060001373291016,24.93000030517578,36.81999969482422,0.0
2020-03-04,34.439998626708984,35.58000183105469,30.299999237060547,31.989999771118164,0.0
2020-03-05,33.61000061035156,42.84000015258789,33.540000915527344,39.619998931884766,0.0
2020-03-06,48.93000030517578,54.38999938964844,40.84000015258789,41.93999862670898,0.0
2020-03-09,41.93999862670898,62.119998931884766,41.93999862670898,54.459999084472656,0.0
2020-03-10,49.68000030517578,55.65999984741211,43.560001373291016,47.29999923706055,0.0
2020-03-11,52.2400016784668,55.81999969482422,49.97999954223633,53.900001525878906,0.0
2020-03-12,61.459999084472656,76.83000183105469,59.90999984741211,75.47000122070312,0.0
2020-03-13,71.30999755859375,77.56999969482422,55.16999816894531,57.83000183105469,0.0
2020-03-16,57.83000183105469,83.55999755859375,57.83000183105469,82.69000244140625,0.0
2020-03-17,82.69000244140625,84.83000183105469,70.37000274658203,75.91000366210938,0.0
2020-03-18,69.37000274658203,85.47000122070312,69.37000274658203,76.44999694824219,0.0
2020-03-19,80.62000274658203,84.26000213623047,68.56999969482422,72.0,0.0
2020-03-20,67.86000061035156,69.51000213623047,57.41999816894531,66.04000091552734,0.0
2020-03-23,74.08000183105469,76.73999786376953,60.459999084472656,61.59000015258789,0.0
2020-03-24,58.7599983215332,61.880001068115234,36.2400016784668,61.66999816894531,0.0
2020-03-25,61.43999862670898,68.86000061035156,58.02999877929688,63.95000076293945,0.0
2020-03-26,65.66999816894531,67.05999755859375,57.65999984741211,61.0,0.0
2020-03-27,64.94999694824219,69.0999984741211,61.79999923706055,65.54000091552734,0.0
2020-03-30,66.30000305175781,67.69000244140625,56.59999847412109,57.08000183105469,0.0
2020-03-31,56.68999862670898,58.75,50.880001068115234,53.540000915527344,0.0
2020-04-01,57.380001068115234,60.59000015258789,52.7599983215332,57.060001373291016,0.0
2020-04-02,54.459999084472656,57.2400016784668,50.45000076293945,50.90999984741211,0.0
2020-04-03,51.11000061035156,52.290000915527344,46.7400016784668,46.79999923706055,0.0
2020-04-06,44.16999816894531,45.72999954223633,43.45000076293945,45.2400016784668,0.0
