Datetime,Open,High,Low,Close,Volume
2022-01-03 09:15:00+05:30,1483.300048828125,1503.9000244140625,1481.9000244140625,1500.25,0
2022-01-03 10:15:00+05:30,1500.25,1503.300048828125,1498.050048828125,1501.4000244140625,498071
2022-01-03 11:15:00+05:30,1501.0999755859375,1505.6500244140625,1500.050048828125,1505.4000244140625,402548
2022-01-03 12:15:00+05:30,1505.449951171875,1515.3499755859375,1505.25,1512.050048828125,602560
2022-01-03 13:15:00+05:30,1512.0,1515.0,1508.3499755859375,1514.949951171875,519174
2022-01-03 14:15:00+05:30,1514.949951171875,1521.75,1514.5,1519.75,1198546
2022-01-03 15:15:00+05:30,1519.300048828125,1523.0,1519.0,1519.800048828125,358059
2022-01-04 09:15:00+05:30,1515.0,1527.800048828125,1508.6500244140625,1525.199951171875,0
2022-01-04 10:15:00+05:30,1525.75,1526.6500244140625,1517.449951171875,1520.0,649240
2022-01-04 11:15:00+05:30,1520.0,1522.800048828125,1517.300048828125,1521.949951171875,312143
2022-01-04 12:15:00+05:30,1521.8499755859375,1522.25,1516.5,1517.550048828125,373177
2022-01-04 13:15:00+05:30,1517.550048828125,1523.0,1514.5,1522.449951171875,365193
2022-01-04 14:15:00+05:30,1522.449951171875,1532.9000244140625,1522.449951171875,1526.9000244140625,821058
2022-01-04 15:15:00+05:30,1527.199951171875,1529.800048828125,1526.800048828125,1528.75,418047
2022-01-05 09:15:00+05:30,1532.050048828125,1552.9000244140625,1529.4000244140625,1549.449951171875,0
2022-01-05 10:15:00+05:30,1550.550048828125,1552.9000244140625,1545.050048828125,1547.0999755859375,841109
2022-01-05 11:15:00+05:30,1547.0,1554.75,1545.25,1554.5,653408
2022-01-05 12:15:00+05:30,1554.449951171875,1570.0,1554.0,1569.050048828125,1064468
2022-01-05 13:15:00+05:30,1569.449951171875,1569.949951171875,1561.6500244140625,1564.5999755859375,873051
2022-01-05 14:15:00+05:30,1564.800048828125,1572.0,1562.050048828125,1565.6500244140625,1139805
2022-01-05 15:15:00+05:30,1565.6500244140625,1566.25,1560.699951171875,1562.1500244140625,400488
2022-01-06 09:15:00+05:30,1545.0999755859375,1552.300048828125,1530.4000244140625,1536.3499755859375,0
